Country Name,Country Code,Indicator Name,Indicator Code,2018,2019,2020,2021,2022,PAIS_ISO2
Denmark,DNK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.3,9.4,9.8,,DK
Denmark,DNK,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,5.3,,DK
Denmark,DNK,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,DK
Denmark,DNK,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,83.74978638,83.70944977,84.85743713,85.41475677,,DK
Denmark,DNK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.45675373,8.4725647,8.93393898,9.26435947,,DK
Denmark,DNK,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,16.73004532,17.11045837,16.71942711,18.16568756,,DK
Denmark,DNK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,16.25019073,16.29055595,15.1425581,14.58524227,,DK
Denmark,DNK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,DK
Denmark,DNK,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.0,0.0,0.0,0.0,,DK
Denmark,DNK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,43.97506644,43.76399917,44.46346763,44.64886988,,DK
Denmark,DNK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,19.45495212,17.31444313,12.60695604,12.21007338,,DK
Denmark,DNK,Forest area (% of land area),AG.LND.FRST.ZS,15.664,15.6875,15.711,,,DK
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,356841216410.068,346498737961.635,355222449505.211,398303272764.46,395403906582.001,DK
Denmark,DNK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,102.200915843683,103.272793166615,105.965756290914,108.897413586747,117.196219708309,DK
Denmark,DNK,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,102.200915843683,103.272793166615,105.965756290914,108.897413586747,117.196219708309,DK
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.98953731496432,1.49348695853648,-1.99460756850381,4.85570758570233,3.81901774679091,DK
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,61591.9288698958,59592.9806886454,60915.4243995462,68007.7566732954,66983.1320017138,DK
Denmark,DNK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.2753514178382,24.1281269783016,24.7610087976845,24.2954849358241,21.9958176415547,DK
Denmark,DNK,Gini index,SI.POV.GINI,28.2,27.7,27.5,,,DK
Denmark,DNK,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.56656028570572,1.61085519880797,-1.64581685466251,5.11088537346383,4.19376065309439,DK
Denmark,DNK,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,1.7337061796747,1.24513682416863,-0.876748930132777,5.30118653542426,4.4237934636102,DK
Denmark,DNK,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,93.8553895370237,92.9304644761696,93.653016521166,92.8631715398336,89.3720851057144,DK
Denmark,DNK,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,0.770831823348999,,0.755094826221466,,,DK
Denmark,DNK,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,97.0,97.0,97.0,97.0,,DK
Denmark,DNK,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,,,,,,DK
Denmark,DNK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95.0,96.0,94.0,95.0,,DK
Denmark,DNK,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.03,0.02,0.02,0.02,,DK
Denmark,DNK,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,DK
Denmark,DNK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,5.4,5.2,4.1,3.8,,DK
Denmark,DNK,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,DK
Denmark,DNK,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,DK
Denmark,DNK,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.31920437,98.04643475,96.54914573,98.8658506,,DK
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.813609467455633,0.758131572511619,0.420711974110026,1.85304543989687,7.69656699889259,DK
Denmark,DNK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.00577697485176,1.13874032545199,0.944102116831435,0.802836849630622,,DK
Denmark,DNK,Land area (sq. km),AG.LND.TOTL.K2,40000.0,40000.0,40000.0,,,DK
Denmark,DNK,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.9031097891,25.5704164413,26.4042725798,,,DK
Denmark,DNK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.9,83.5,83.6,83.3,,DK
Denmark,DNK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.1,79.5,79.7,79.6,,DK
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9536585365854,81.4512195121951,81.6024390243903,81.4048780487805,,DK
Denmark,DNK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,DK
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,125.1362568,124.9761468,124.4957422,125.7822877,,DK
Denmark,DNK,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,DK
Denmark,DNK,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,,,,,,DK
Denmark,DNK,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,,,,,,DK
Denmark,DNK,Number of people pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,DK
Denmark,DNK,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,DK
Denmark,DNK,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,DK
Denmark,DNK,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,,,,,,DK
Denmark,DNK,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,10.5355,,,,,DK
Denmark,DNK,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,,,DK
Denmark,DNK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.99999788,100.0,100.0000011,,,DK
Denmark,DNK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.59722729,99.59722892,99.59722947,,,DK
Denmark,DNK,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.73338393,96.73206603,96.73072499,,,DK
Denmark,DNK,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,91.65793228,91.8892027,91.88920329,,,DK
Denmark,DNK,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,DK
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.94625061750412,0.995625197887421,0.950011312961578,0.949907004833221,,DK
Denmark,DNK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.0754699707031,82.5471725463867,81.1320724487305,80.6603775024414,,DK
Denmark,DNK,"Population ages 65 and above, total",SP.POP.65UP.TO,1132945.0,1151405.0,1169017.0,1187085.0,1209352.0,DK
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,144.8409,145.36055,145.7851,,,DK
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.495838925879129,0.358130915892652,0.291641177476633,0.433414489409722,0.787502464739957,DK
Denmark,DNK,Population in largest city,EN.URB.LCTY,1320826.0,1333888.0,1346485.0,1358608.0,1370131.0,DK
Denmark,DNK,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.9438235351889,26.0711265978701,26.2043632259069,26.2889511397197,26.2661518993117,DK
Denmark,DNK,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.7978768427979,22.9410249204478,23.0902369309346,23.1973695915453,23.2106117579815,DK
Denmark,DNK,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,DK
Denmark,DNK,"Population, female",SP.POP.TOTL.FE.IN,2913918.0,2923497.0,2931257.0,2943337.0,2966194.0,DK
Denmark,DNK,"Population, male",SP.POP.TOTL.MA.IN,2879718.0,2890926.0,2900148.0,2913397.0,2936844.0,DK
Denmark,DNK,"Population, total",SP.POP.TOTL,5793636.0,5814422.0,5831404.0,5856733.0,5903037.0,DK
Denmark,DNK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5.2,5.0,5.5,,,DK
Denmark,DNK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.1,1.1,1.4,,,DK
Denmark,DNK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,,,DK
Denmark,DNK,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,DK
Denmark,DNK,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,DK
Denmark,DNK,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,6560.0,,,,,DK
Denmark,DNK,Real interest rate (%),FR.INR.RINR,,,,,,DK
Denmark,DNK,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,0.1,0.1,0.1,,,DK
Denmark,DNK,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,0.0,0.0,0.0,,,DK
Denmark,DNK,Rural population (% of total population),SP.RUR.TOTL.ZS,12.126,12.006,11.884,11.76,11.633,DK
Denmark,DNK,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,91.737718,92.189131,92.233915,92.433691,,DK
Denmark,DNK,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,86.959757,87.386307,87.993144,88.287068,,DK
Denmark,DNK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.26,,,,,DK
Denmark,DNK,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87.0,87.0,87.0,87.0,,DK
Denmark,DNK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,16.0,45.0,34.0,,,DK
Denmark,DNK,UHC service coverage index,SH.UHC.SRVS.CV.XD,,82.0,,82.0,,DK
Denmark,DNK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,87.874,87.994,88.116,88.24,88.367,DK
Djibouti,DJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,8.9,9.20000000000001,9.25,9.6,,DJ
Djibouti,DJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.408332824707,64.7,64.5011520385742,65.4412536621094,,DJ
Djibouti,DJI,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,DJ
Djibouti,DJI,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,DJ
Djibouti,DJI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,14.4536750459471,12.0574937444978,0.79222601589197,,,DJ
Djibouti,DJI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,12.6170213659794,10.305046649884,-0.702059166108441,,,DJ
Djibouti,DJI,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,DJ
Djibouti,DJI,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,84.2105263158,84.2105263158,84.2105263158,,,DJ
Djibouti,DJI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,6.29175234515156,6.64578493419695,6.06599474798884,5.64914566922866,,DJ
Djibouti,DJI,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,8.88546212912601,10.9470916139486,13.4905944455105,9.91393158636918,11.5029890797684,DJ
Djibouti,DJI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.982,22.748,22.477,22.205,,DJ
Djibouti,DJI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,,,DJ
Djibouti,DJI,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,37.4138233548601,,,,DJ
Djibouti,DJI,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,10.8115460993377,,,,DJ
Djibouti,DJI,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,51.7746300342238,,,,DJ
Djibouti,DJI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,DJ
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,-0.718338429927826,-0.859204828739166,-0.730557560920715,-0.78286600112915,,DJ
Djibouti,DJI,Control of Corruption: Percentile Rank,CC.PER.RNK,26.4423084259033,20.6730766296387,25.480770111084,24.0384616851807,,DJ
Djibouti,DJI,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,DJ
Djibouti,DJI,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,,,,,,DJ
Djibouti,DJI,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,DJ
Djibouti,DJI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,DJ
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.26254511,2.01711535,2.00786304,,,DJ
Djibouti,DJI,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,110.263068301376,104.971349042799,105.22364034605,,,DJ
Djibouti,DJI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.347,8.421,8.821,9.147,,DJ
Djibouti,DJI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,,,,7.4,,DJ
Djibouti,DJI,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,DJ
Djibouti,DJI,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,49.40736008,48.25865936,50.11992264,,,DJ
Djibouti,DJI,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.11786377,0.97343284,1.00633943,,,DJ
Djibouti,DJI,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,4.31139565,4.28400421,4.28400421,,,DJ
Djibouti,DJI,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,30.82097816,33.07572174,28.15472794,,,DJ
Djibouti,DJI,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,,,,,,DJ
Djibouti,DJI,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,19.77166176,18.6656189,21.72534752,,,DJ
Djibouti,DJI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2.412793062,2.273383278,2.298111463,1.318701795,,DJ
Djibouti,DJI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.486101941,3.455047235,3.565177828,2.471695263,,DJ
Djibouti,DJI,Forest area (% of land area),AG.LND.FRST.ZS,0.243313201035375,0.245901639344262,0.250215703192407,,,DJ
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2913466732.12507,3088853638.56832,3181071153.6622,3372287461.80812,3515109075.46098,DJ
Djibouti,DJI,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,104.667896558668,105.138690068451,106.99153665868,108.227928690724,109.525776338284,DJ
Djibouti,DJI,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,104.667896558668,105.138690068451,106.99153665868,108.227928690724,109.525776338284,DJ
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.7744168883374,5.5451305999467,1.20202203296475,4.80000000000001,3.0,DJ
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2755.83829341814,2876.04366371536,2917.9962809563,3050.30628163732,3136.11296031934,DJ
Djibouti,DJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.3501236992407,19.8109451971862,19.6134085973217,,,DJ
Djibouti,DJI,Gini index,SI.POV.GINI,,,,,,DJ
Djibouti,DJI,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,4.44594401515528,7.57642253101498,1.14392099308476,,,DJ
Djibouti,DJI,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,2.76988575528617,5.89405410732647,-0.355578208029797,,,DJ
Djibouti,DJI,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,87.1589366205968,87.5035131690391,91.5741720944343,,,DJ
Djibouti,DJI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,DJ
Djibouti,DJI,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,84.0,85.0,70.0,59.0,,DJ
Djibouti,DJI,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,84.0,85.0,70.0,59.0,,DJ
Djibouti,DJI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86.0,83.0,62.0,50.0,,DJ
Djibouti,DJI,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,0.17,0.15,0.14,0.13,,DJ
Djibouti,DJI,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,31.3377807881556,61.3377799354117,88.4763720919992,70.4939704105042,,DJ
Djibouti,DJI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,260.0,234.0,220.0,204.0,,DJ
Djibouti,DJI,Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP1.ZG,,,,,,DJ
Djibouti,DJI,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,DJ
Djibouti,DJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,58.0,59.34196605,61.26152265,68.86318451,,DJ
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.147970849877116,3.31925372703833,1.77740783806174,1.18191775339801,5.17980847967061,DJ
Djibouti,DJI,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,DJ
Djibouti,DJI,Land area (sq. km),AG.LND.TOTL.K2,23180.0,23180.0,23180.0,,,DJ
Djibouti,DJI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,6.3333333333,6.3333333333,6.3333333333,,,DJ
Djibouti,DJI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.583,65.563,65.461,65.019,,DJ
Djibouti,DJI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.59,60.695,60.071,59.728,,DJ
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.038,63.085,62.694,62.305,,DJ
Djibouti,DJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,DJ
Djibouti,DJI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,37.36641575,38.53522459,39.81402662,44.26176127,,DJ
Djibouti,DJI,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,,,,,,DJ
Djibouti,DJI,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,,,,,,DJ
Djibouti,DJI,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,,,,,,DJ
Djibouti,DJI,Number of people pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,DJ
Djibouti,DJI,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,DJ
Djibouti,DJI,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,DJ
Djibouti,DJI,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,,,,,,DJ
Djibouti,DJI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,DJ
Djibouti,DJI,People practicing open defecation (% of population),SH.STA.ODFC.ZS,16.50015919,16.27239281,16.18210304,,,DJ
Djibouti,DJI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,75.9368505,75.99574579,76.04992021,,,DJ
Djibouti,DJI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,65.33030773,66.63823909,66.72263564,,,DJ
Djibouti,DJI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,DJ
Djibouti,DJI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,36.24306807,37.04960313,37.08001591,,,DJ
Djibouti,DJI,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,,,,,,DJ
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.137615531682968,-0.351149469614029,-0.454957455396652,-0.707261562347412,,DJ
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.5094337463379,32.5471687316895,29.7169818878174,21.2264156341553,,DJ
Djibouti,DJI,"Population ages 65 and above, total",SP.POP.65UP.TO,45895.0,47309.0,48594.0,49700.0,50841.0,DJ
Djibouti,DJI,Population density (people per sq. km of land area),EN.POP.DNST,45.6081967213115,46.3327868852459,47.0300258843831,,,DJ
Djibouti,DJI,Population growth (annual %),SP.POP.GROW,1.61772854346232,1.57623975223144,1.49363957876332,1.40284750995694,1.37371534912362,DJ
Djibouti,DJI,Population in largest city,EN.URB.LCTY,561564.0,568804.0,576157.0,583695.0,591469.0,DJ
Djibouti,DJI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,68.2954356119802,67.9735469083487,67.7036843799868,67.4999479608758,67.3255391732241,DJ
Djibouti,DJI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,DJ
Djibouti,DJI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,DJ
Djibouti,DJI,"Population, female",SP.POP.TOTL.FE.IN,531774.0,540367.0,548686.0,556667.0,564584.0,DJ
Djibouti,DJI,"Population, male",SP.POP.TOTL.MA.IN,525424.0,533626.0,541471.0,548890.0,556264.0,DJ
Djibouti,DJI,"Population, total",SP.POP.TOTL,1057198.0,1073994.0,1090156.0,1105557.0,1120849.0,DJ
Djibouti,DJI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,,,49.2,,,DJ
Djibouti,DJI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,,,16.5,,,DJ
Djibouti,DJI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.1,13.1,13.5,,,DJ
Djibouti,DJI,Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,DJ
Djibouti,DJI,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,DJ
Djibouti,DJI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,DJ
Djibouti,DJI,Real interest rate (%),FR.INR.RINR,,,,,,DJ
Djibouti,DJI,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,DJ
Djibouti,DJI,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,DJ
Djibouti,DJI,Rural population (% of total population),SP.RUR.TOTL.ZS,22.223,22.085,21.938,21.783,21.62,DJ
Djibouti,DJI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,66.816596,66.695105,66.280366,65.199651,,DJ
Djibouti,DJI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,57.028996,57.106683,55.165761,54.268641,,DJ
Djibouti,DJI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.43,,,,,DJ
Djibouti,DJI,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,73.0,73.0,71.0,80.0,,DJ
Djibouti,DJI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,84.0,82.0,85.0,,,DJ
Djibouti,DJI,UHC service coverage index,SH.UHC.SRVS.CV.XD,,45.0,,44.0,,DJ
Djibouti,DJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.777,77.915,78.062,78.217,78.38,DJ
Dominica,DMA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,89.7,89.6,89.5,89.4,,DM
Dominica,DMA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5681304931641,99.9192276000977,99.9972152709961,100.0,,DM
Dominica,DMA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,DM
Dominica,DMA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,DM
Dominica,DMA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,DM
Dominica,DMA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,DM
Dominica,DMA,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,DM
Dominica,DMA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,95.0,95.0,95.0,,,DM
Dominica,DMA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,4.926281,3.55511,4.203478,,,DM
Dominica,DMA,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,16.9617464019691,19.1651180259097,19.002083148657,20.2202109649694,21.0961525150547,DM
Dominica,DMA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.191,13.272,13.301,13.326,,DM
Dominica,DMA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100.0,100.0,100.0,,,DM
Dominica,DMA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,DM
Dominica,DMA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,,,,,,DM
Dominica,DMA,"Cause of death, by non-communicable diseases (% of total)",SH.DTH.NCOM.ZS,,,,,,DM
Dominica,DMA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,DM
Dominica,DMA,Control of Corruption: Estimate,CC.EST,0.569463491439819,0.554156720638275,0.587179064750671,0.576153934001923,,DM
Dominica,DMA,Control of Corruption: Percentile Rank,CC.PER.RNK,70.1923065185547,69.2307662963867,71.1538467407227,70.6730804443359,,DM
Dominica,DMA,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,,,,,,DM
